Time { hour: 6, minute: 0 }, StationId { id_number: 1 }, People coming in 4, People going out 0, People inside the bus 4
Time { hour: 6, minute: 5 }, StationId { id_number: 2 }, People coming in 5, People going out 1, People inside the bus 8
Time { hour: 6, minute: 11 }, StationId { id_number: 3 }, People coming in 2, People going out 3, People inside the bus 7
Time { hour: 6, minute: 18 }, StationId { id_number: 4 }, People coming in 6, People going out 0, People inside the bus 13
Time { hour: 6, minute: 25 }, StationId { id_number: 5 }, People coming in 5, People going out 4, People inside the bus 14
Time { hour: 6, minute: 31 }, StationId { id_number: 4 }, People coming in 5, People going out 0, People inside the bus 19
Time { hour: 6, minute: 36 }, StationId { id_number: 3 }, People coming in 3, People going out 4, People inside the bus 18
Time { hour: 6, minute: 41 }, StationId { id_number: 2 }, People coming in 3, People going out 7, People inside the bus 14
Time { hour: 6, minute: 47 }, StationId { id_number: 1 }, People coming in 3, People going out 8, People inside the bus 9
Time { hour: 7, minute: 0 }, StationId { id_number: 1 }, People coming in 3, People going out 0, People inside the bus 12
Time { hour: 7, minute: 5 }, StationId { id_number: 2 }, People coming in 4, People going out 2, People inside the bus 14
Time { hour: 7, minute: 11 }, StationId { id_number: 3 }, People coming in 6, People going out 0, People inside the bus 20
Time { hour: 7, minute: 18 }, StationId { id_number: 4 }, People coming in 2, People going out 11, People inside the bus 11
Time { hour: 7, minute: 25 }, StationId { id_number: 5 }, People coming in 3, People going out 6, People inside the bus 8
Time { hour: 7, minute: 31 }, StationId { id_number: 4 }, People coming in 6, People going out 1, People inside the bus 13
Time { hour: 7, minute: 36 }, StationId { id_number: 3 }, People coming in 3, People going out 1, People inside the bus 15
Time { hour: 7, minute: 41 }, StationId { id_number: 2 }, People coming in 2, People going out 3, People inside the bus 14
Time { hour: 7, minute: 47 }, StationId { id_number: 1 }, People coming in 3, People going out 11, People inside the bus 6
Time { hour: 8, minute: 0 }, StationId { id_number: 1 }, People coming in 3, People going out 0, People inside the bus 9
Time { hour: 8, minute: 5 }, StationId { id_number: 2 }, People coming in 2, People going out 3, People inside the bus 8
Time { hour: 8, minute: 11 }, StationId { id_number: 3 }, People coming in 3, People going out 1, People inside the bus 10
Time { hour: 8, minute: 18 }, StationId { id_number: 4 }, People coming in 3, People going out 8, People inside the bus 5
Time { hour: 8, minute: 25 }, StationId { id_number: 5 }, People coming in 2, People going out 1, People inside the bus 6
Time { hour: 8, minute: 31 }, StationId { id_number: 4 }, People coming in 3, People going out 2, People inside the bus 7
Time { hour: 8, minute: 36 }, StationId { id_number: 3 }, People coming in 6, People going out 0, People inside the bus 13
Time { hour: 8, minute: 41 }, StationId { id_number: 2 }, People coming in 2, People going out 3, People inside the bus 12
Time { hour: 8, minute: 47 }, StationId { id_number: 1 }, People coming in 5, People going out 8, People inside the bus 9
Time { hour: 9, minute: 0 }, StationId { id_number: 1 }, People coming in 6, People going out 0, People inside the bus 15
Time { hour: 9, minute: 5 }, StationId { id_number: 2 }, People coming in 5, People going out 1, People inside the bus 19
Time { hour: 9, minute: 11 }, StationId { id_number: 3 }, People coming in 6, People going out 8, People inside the bus 17
Time { hour: 9, minute: 18 }, StationId { id_number: 4 }, People coming in 5, People going out 6, People inside the bus 16
Time { hour: 9, minute: 25 }, StationId { id_number: 5 }, People coming in 4, People going out 9, People inside the bus 11
Time { hour: 9, minute: 31 }, StationId { id_number: 4 }, People coming in 6, People going out 0, People inside the bus 17
Time { hour: 9, minute: 36 }, StationId { id_number: 3 }, People coming in 4, People going out 6, People inside the bus 15
Time { hour: 9, minute: 41 }, StationId { id_number: 2 }, People coming in 2, People going out 6, People inside the bus 11
Time { hour: 9, minute: 47 }, StationId { id_number: 1 }, People coming in 4, People going out 6, People inside the bus 9
Time { hour: 10, minute: 0 }, StationId { id_number: 1 }, People coming in 6, People going out 0, People inside the bus 15
Time { hour: 10, minute: 5 }, StationId { id_number: 2 }, People coming in 5, People going out 1, People inside the bus 19
Time { hour: 10, minute: 11 }, StationId { id_number: 3 }, People coming in 4, People going out 3, People inside the bus 20
Time { hour: 10, minute: 18 }, StationId { id_number: 4 }, People coming in 6, People going out 6, People inside the bus 20
Time { hour: 10, minute: 25 }, StationId { id_number: 5 }, People coming in 2, People going out 13, People inside the bus 9
Time { hour: 10, minute: 31 }, StationId { id_number: 4 }, People coming in 3, People going out 0, People inside the bus 12
Time { hour: 10, minute: 36 }, StationId { id_number: 3 }, People coming in 3, People going out 4, People inside the bus 11
Time { hour: 10, minute: 41 }, StationId { id_number: 2 }, People coming in 6, People going out 5, People inside the bus 12
Time { hour: 10, minute: 47 }, StationId { id_number: 1 }, People coming in 2, People going out 3, People inside the bus 11
Time { hour: 11, minute: 0 }, StationId { id_number: 1 }, People coming in 5, People going out 0, People inside the bus 16
Time { hour: 11, minute: 5 }, StationId { id_number: 2 }, People coming in 3, People going out 2, People inside the bus 17
Time { hour: 11, minute: 11 }, StationId { id_number: 3 }, People coming in 4, People going out 7, People inside the bus 14
Time { hour: 11, minute: 18 }, StationId { id_number: 4 }, People coming in 3, People going out 4, People inside the bus 13
Time { hour: 11, minute: 25 }, StationId { id_number: 5 }, People coming in 6, People going out 8, People inside the bus 11
Time { hour: 11, minute: 31 }, StationId { id_number: 4 }, People coming in 3, People going out 1, People inside the bus 13
Time { hour: 11, minute: 36 }, StationId { id_number: 3 }, People coming in 6, People going out 4, People inside the bus 15
Time { hour: 11, minute: 41 }, StationId { id_number: 2 }, People coming in 3, People going out 8, People inside the bus 10
Time { hour: 11, minute: 47 }, StationId { id_number: 1 }, People coming in 6, People going out 2, People inside the bus 14
Time { hour: 12, minute: 0 }, StationId { id_number: 1 }, People coming in 6, People going out 0, People inside the bus 20
Time { hour: 12, minute: 5 }, StationId { id_number: 2 }, People coming in 2, People going out 4, People inside the bus 18
Time { hour: 12, minute: 11 }, StationId { id_number: 3 }, People coming in 6, People going out 4, People inside the bus 20
Time { hour: 12, minute: 18 }, StationId { id_number: 4 }, People coming in 6, People going out 2, People inside the bus 24
Time { hour: 12, minute: 25 }, StationId { id_number: 5 }, People coming in 2, People going out 13, People inside the bus 13
Time { hour: 12, minute: 31 }, StationId { id_number: 4 }, People coming in 6, People going out 0, People inside the bus 19
Time { hour: 12, minute: 36 }, StationId { id_number: 3 }, People coming in 2, People going out 1, People inside the bus 20
Time { hour: 12, minute: 41 }, StationId { id_number: 2 }, People coming in 2, People going out 8, People inside the bus 14
Time { hour: 12, minute: 47 }, StationId { id_number: 1 }, People coming in 4, People going out 8, People inside the bus 10
Time { hour: 13, minute: 0 }, StationId { id_number: 1 }, People coming in 20, People going out 0, People inside the bus 30
Time { hour: 13, minute: 5 }, StationId { id_number: 2 }, People coming in 3, People going out 8, People inside the bus 25
Time { hour: 13, minute: 11 }, StationId { id_number: 3 }, People coming in 6, People going out 8, People inside the bus 23
Time { hour: 13, minute: 18 }, StationId { id_number: 4 }, People coming in 33, People going out 2, People inside the bus 54
Time { hour: 13, minute: 25 }, StationId { id_number: 5 }, People coming in 5, People going out 22, People inside the bus 37
Time { hour: 13, minute: 31 }, StationId { id_number: 4 }, People coming in 29, People going out 2, People inside the bus 64
Time { hour: 13, minute: 36 }, StationId { id_number: 3 }, People coming in 2, People going out 13, People inside the bus 53
Time { hour: 13, minute: 41 }, StationId { id_number: 2 }, People coming in 6, People going out 25, People inside the bus 34
Time { hour: 13, minute: 47 }, StationId { id_number: 1 }, People coming in 20, People going out 23, People inside the bus 31
Time { hour: 14, minute: 0 }, StationId { id_number: 1 }, People coming in 20, People going out 0, People inside the bus 51
Time { hour: 14, minute: 5 }, StationId { id_number: 2 }, People coming in 5, People going out 12, People inside the bus 44
Time { hour: 14, minute: 11 }, StationId { id_number: 3 }, People coming in 3, People going out 16, People inside the bus 31
Time { hour: 14, minute: 18 }, StationId { id_number: 4 }, People coming in 33, People going out 5, People inside the bus 59
Time { hour: 14, minute: 25 }, StationId { id_number: 5 }, People coming in 6, People going out 22, People inside the bus 43
Time { hour: 14, minute: 31 }, StationId { id_number: 4 }, People coming in 16, People going out 0, People inside the bus 59
Time { hour: 14, minute: 36 }, StationId { id_number: 3 }, People coming in 4, People going out 19, People inside the bus 44
Time { hour: 14, minute: 41 }, StationId { id_number: 2 }, People coming in 4, People going out 20, People inside the bus 28
Time { hour: 14, minute: 47 }, StationId { id_number: 1 }, People coming in 15, People going out 16, People inside the bus 27
Time { hour: 15, minute: 0 }, StationId { id_number: 1 }, People coming in 3, People going out 0, People inside the bus 30
Time { hour: 15, minute: 5 }, StationId { id_number: 2 }, People coming in 5, People going out 6, People inside the bus 29
Time { hour: 15, minute: 11 }, StationId { id_number: 3 }, People coming in 4, People going out 9, People inside the bus 24
Time { hour: 15, minute: 18 }, StationId { id_number: 4 }, People coming in 20, People going out 8, People inside the bus 36
Time { hour: 15, minute: 25 }, StationId { id_number: 5 }, People coming in 3, People going out 17, People inside the bus 22
Time { hour: 15, minute: 31 }, StationId { id_number: 4 }, People coming in 19, People going out 0, People inside the bus 41
Time { hour: 15, minute: 36 }, StationId { id_number: 3 }, People coming in 2, People going out 14, People inside the bus 29
Time { hour: 15, minute: 41 }, StationId { id_number: 2 }, People coming in 4, People going out 11, People inside the bus 22
Time { hour: 15, minute: 47 }, StationId { id_number: 1 }, People coming in 2, People going out 9, People inside the bus 15
Time { hour: 16, minute: 0 }, StationId { id_number: 1 }, People coming in 6, People going out 0, People inside the bus 21
Time { hour: 16, minute: 5 }, StationId { id_number: 2 }, People coming in 5, People going out 0, People inside the bus 26
Time { hour: 16, minute: 11 }, StationId { id_number: 3 }, People coming in 2, People going out 9, People inside the bus 19
Time { hour: 16, minute: 18 }, StationId { id_number: 4 }, People coming in 11, People going out 2, People inside the bus 28
Time { hour: 16, minute: 25 }, StationId { id_number: 5 }, People coming in 3, People going out 16, People inside the bus 15
Time { hour: 16, minute: 31 }, StationId { id_number: 4 }, People coming in 23, People going out 0, People inside the bus 38
Time { hour: 16, minute: 36 }, StationId { id_number: 3 }, People coming in 4, People going out 16, People inside the bus 26
Time { hour: 16, minute: 41 }, StationId { id_number: 2 }, People coming in 6, People going out 12, People inside the bus 20
Time { hour: 16, minute: 47 }, StationId { id_number: 1 }, People coming in 5, People going out 11, People inside the bus 14
Time { hour: 17, minute: 0 }, StationId { id_number: 1 }, People coming in 6, People going out 0, People inside the bus 20
Time { hour: 17, minute: 5 }, StationId { id_number: 2 }, People coming in 4, People going out 2, People inside the bus 22
Time { hour: 17, minute: 11 }, StationId { id_number: 3 }, People coming in 6, People going out 8, People inside the bus 20
Time { hour: 17, minute: 18 }, StationId { id_number: 4 }, People coming in 12, People going out 6, People inside the bus 26
Time { hour: 17, minute: 25 }, StationId { id_number: 5 }, People coming in 5, People going out 17, People inside the bus 14
Time { hour: 17, minute: 31 }, StationId { id_number: 4 }, People coming in 17, People going out 0, People inside the bus 31
Time { hour: 17, minute: 36 }, StationId { id_number: 3 }, People coming in 2, People going out 8, People inside the bus 25
Time { hour: 17, minute: 41 }, StationId { id_number: 2 }, People coming in 5, People going out 9, People inside the bus 21
Time { hour: 17, minute: 47 }, StationId { id_number: 1 }, People coming in 5, People going out 9, People inside the bus 17
Time { hour: 18, minute: 0 }, StationId { id_number: 1 }, People coming in 2, People going out 0, People inside the bus 19
Time { hour: 18, minute: 5 }, StationId { id_number: 2 }, People coming in 6, People going out 1, People inside the bus 24
Time { hour: 18, minute: 11 }, StationId { id_number: 3 }, People coming in 5, People going out 6, People inside the bus 23
Time { hour: 18, minute: 18 }, StationId { id_number: 4 }, People coming in 2, People going out 4, People inside the bus 21
Time { hour: 18, minute: 25 }, StationId { id_number: 5 }, People coming in 5, People going out 15, People inside the bus 11
Time { hour: 18, minute: 31 }, StationId { id_number: 4 }, People coming in 3, People going out 2, People inside the bus 12
Time { hour: 18, minute: 36 }, StationId { id_number: 3 }, People coming in 2, People going out 1, People inside the bus 13
Time { hour: 18, minute: 41 }, StationId { id_number: 2 }, People coming in 2, People going out 7, People inside the bus 8
Time { hour: 18, minute: 47 }, StationId { id_number: 1 }, People coming in 6, People going out 4, People inside the bus 10
